year,practice_code,lad23cd,patients,share
2022,E85025,E09000006,2,0.000169621
2022,E85025,E09000007,21,0.00178102
2022,E85025,E09000008,7,0.000593673
2022,E85025,E09000009,50,0.00424052
2022,E85025,E09000010,3,0.000254431
2022,E85025,E09000011,7,0.000593673
2022,E85025,E09000012,10,0.000848104
2022,E85025,E09000013,10594,0.898482
2022,E85025,E09000014,6,0.000508863
2022,E85025,E09000015,4,0.000339242
2022,E85025,E09000016,2,0.000169621
2022,E85025,E09000017,8,0.000678484
2022,E85025,E09000018,46,0.00390128
2022,E85025,E09000019,21,0.00178102
2022,E85025,E09000020,279,0.0236621
2022,E85025,E09000021,23,0.00195064
2022,E85025,E09000022,46,0.00390128
2022,E85025,E09000023,5,0.000424052
2022,E85025,E09000024,22,0.00186583
2022,E85025,E09000025,7,0.000593673
2022,E85025,E09000026,1,8.48104e-05
2022,E85025,E09000027,26,0.00220507
2022,E85025,E09000028,28,0.00237469
2022,E85025,E09000029,4,0.000339242
2022,E85025,E09000030,17,0.00144178
2022,E85025,E09000031,1,8.48104e-05
2022,E85025,E09000032,373,0.0316343
2022,E85025,E09000033,80,0.00678484
2022,E85026,E06000005,1,6.57462e-05
2022,E85026,E06000026,1,6.57462e-05
2022,E85026,E06000039,2,0.000131492
2022,E85026,E06000041,1,6.57462e-05
2022,E85026,E06000043,1,6.57462e-05
2022,E85026,E07000008,1,6.57462e-05
2022,E85026,E07000213,1,6.57462e-05
2022,E85026,E08000027,1,6.57462e-05
2022,E85026,E08000032,1,6.57462e-05
2022,E85026,E09000003,5,0.000328731
2022,E85026,E09000005,16,0.00105194
2022,E85026,E09000007,1,6.57462e-05
2022,E85026,E09000008,1,6.57462e-05
2022,E85026,E09000009,15025,0.987837
2022,E85026,E09000012,1,6.57462e-05
2022,E85026,E09000013,5,0.000328731
2022,E85026,E09000014,2,0.000131492
2022,E85026,E09000015,9,0.000591716
2022,E85026,E09000017,16,0.00105194
2022,E85026,E09000018,88,0.00578567
2022,E85026,E09000020,5,0.000328731
2022,E85026,E09000021,1,6.57462e-05
2022,E85026,E09000023,1,6.57462e-05
2022,E85026,E09000024,1,6.57462e-05
2022,E85026,E09000025,3,0.000197239
2022,E85026,E09000026,1,6.57462e-05
2022,E85026,E09000027,6,0.000394477
2022,E85026,E09000028,3,0.000197239
2022,E85026,E09000030,2,0.000131492
2022,E85026,E09000032,2,0.000131492
2022,E85026,E09000033,6,0.000394477
2022,E85028,E09000009,8808,0.978341
2022,E85028,E09000013,19,0.00211041
2022,E85028,E09000017,2,0.000222148
2022,E85028,E09000018,168,0.0186604
2022,E85028,E09000020,1,0.000111074
2022,E85028,E09000022,1,0.000111074
2022,E85028,E09000032,1,0.000111074
2022,E85028,E09000033,3,0.000333222
2022,E85029,E06000016,1,7.55687e-05
2022,E85029,E06000022,1,7.55687e-05
2022,E85029,E06000035,1,7.55687e-05
2022,E85029,E06000039,2,0.000151137
2022,E85029,E06000060,1,7.55687e-05
2022,E85029,E06000062,1,7.55687e-05
2022,E85029,E06000065,1,7.55687e-05
2022,E85029,E07000096,1,7.55687e-05
2022,E85029,E07000099,1,7.55687e-05
2022,E85029,E07000130,1,7.55687e-05
2022,E85029,E07000143,1,7.55687e-05
2022,E85029,E07000181,1,7.55687e-05
2022,E85029,E07000196,1,7.55687e-05
2022,E85029,E07000199,1,7.55687e-05
2022,E85029,E07000207,8,0.000604549
2022,E85029,E07000208,4,0.000302275
2022,E85029,E07000213,9,0.000680118
2022,E85029,E07000217,3,0.000226706
2022,E85029,E07000226,1,7.55687e-05
2022,E85029,E07000240,1,7.55687e-05
2022,E85029,E08000025,2,0.000151137
2022,E85029,E09000003,3,0.000226706
2022,E85029,E09000004,3,0.000226706
2022,E85029,E09000005,53,0.00400514
2022,E85029,E09000007,7,0.000528981
2022,E85029,E09000008,17,0.00128467
2022,E85029,E09000009,123,0.00929494
2022,E85029,E09000010,1,7.55687e-05
2022,E85029,E09000011,8,0.000604549
2022,E85029,E09000012,4,0.000302275
2022,E85029,E09000013,12258,0.926321
2022,E85029,E09000014,10,0.000755687
2022,E85029,E09000015,6,0.000453412
2022,E85029,E09000017,5,0.000377843
2022,E85029,E09000018,71,0.00536537
2022,E85029,E09000019,6,0.000453412
2022,E85029,E09000020,148,0.0111842
2022,E85029,E09000021,17,0.00128467
2022,E85029,E09000022,39,0.00294718
2022,E85029,E09000023,8,0.000604549
2022,E85029,E09000024,24,0.00181365
2022,E85029,E09000025,6,0.000453412
2022,E85029,E09000027,32,0.0024182
2022,E85029,E09000028,8,0.000604549
2022,E85029,E09000029,9,0.000680118
2022,E85029,E09000030,10,0.000755687
2022,E85029,E09000031,1,7.55687e-05
2022,E85029,E09000032,220,0.0166251
2022,E85029,E09000033,93,0.00702788
2022,E85030,E07000213,1,0.000133245
2022,E85030,E09000005,2,0.000266489
2022,E85030,E09000009,2014,0.268354
2022,E85030,E09000012,1,0.000133245
2022,E85030,E09000013,112,0.0149234
2022,E85030,E09000018,5366,0.71499
2022,E85030,E09000020,4,0.000532978
2022,E85030,E09000027,2,0.000266489
2022,E85030,E09000032,3,0.000399734
2022,E85032,E06000035,1,0.000209205
2022,E85032,E07000210,1,0.000209205
2022,E85032,E09000004,1,0.000209205
2022,E85032,E09000005,6,0.00125523
2022,E85032,E09000009,491,0.10272
2022,E85032,E09000013,4212,0.881172
2022,E85032,E09000017,2,0.00041841
2022,E85032,E09000018,49,0.010251
2022,E85032,E09000020,1,0.000209205
2022,E85032,E09000025,1,0.000209205
2022,E85032,E09000027,5,0.00104603
2022,E85032,E09000032,2,0.00041841
2022,E85032,E09000033,8,0.00167364
2022,E85033,E06000060,3,0.000264434
2022,E85033,E07000110,1,8.81446e-05
2022,E85033,E07000207,1,8.81446e-05
2022,E85033,E07000213,2,0.000176289
2022,E85033,E09000002,1,8.81446e-05
2022,E85033,E09000003,1,8.81446e-05
2022,E85033,E09000005,24,0.00211547
2022,E85033,E09000006,1,8.81446e-05
2022,E85033,E09000007,5,0.000440723
2022,E85033,E09000008,2,0.000176289
2022,E85033,E09000009,192,0.0169238
2022,E85033,E09000010,3,0.000264434
2022,E85033,E09000011,1,8.81446e-05
2022,E85033,E09000012,4,0.000352578
2022,E85033,E09000013,9970,0.878801
2022,E85033,E09000014,6,0.000528867
2022,E85033,E09000015,5,0.000440723
2022,E85033,E09000017,11,0.00096959
2022,E85033,E09000018,260,0.0229176
2022,E85033,E09000019,6,0.000528867
2022,E85033,E09000020,50,0.00440723
2022,E85033,E09000021,5,0.000440723
2022,E85033,E09000022,15,0.00132217
2022,E85033,E09000023,3,0.000264434
2022,E85033,E09000024,9,0.000793301
2022,E85033,E09000025,8,0.000705156
2022,E85033,E09000027,636,0.0560599
2022,E85033,E09000028,5,0.000440723
2022,E85033,E09000029,7,0.000617012
2022,E85033,E09000030,6,0.000528867
2022,E85033,E09000031,1,8.81446e-05
2022,E85033,E09000032,75,0.00661084
2022,E85033,E09000033,26,0.00229176
2022,E85034,E06000031,1,0.000170126
2022,E85034,E06000060,1,0.000170126
2022,E85034,E08000003,1,0.000170126
2022,E85034,E09000005,4,0.000680504
2022,E85034,E09000009,5727,0.974311
2022,E85034,E09000013,2,0.000340252
2022,E85034,E09000017,31,0.0052739
2022,E85034,E09000018,109,0.0185437
2022,E85034,E09000020,1,0.000170126
2022,E85034,E09000027,1,0.000170126
2022,E85035,E06000010,1,0.000172652
2022,E85035,E06000039,15,0.00258978
2022,E85035,E06000040,11,0.00189917
2022,E85035,E06000060,1,0.000172652
2022,E85035,E06000062,1,0.000172652
2022,E85035,E07000103,1,0.000172652
2022,E85035,E07000207,1,0.000172652
2022,E85035,E07000208,1,0.000172652
2022,E85035,E07000212,1,0.000172652
2022,E85035,E07000213,31,0.00535221
2022,E85035,E08000025,1,0.000172652
2022,E85035,E09000005,1,0.000172652
2022,E85035,E09000008,1,0.000172652
2022,E85035,E09000009,58,0.0100138
2022,E85035,E09000013,1,0.000172652
2022,E85035,E09000015,3,0.000517956
2022,E85035,E09000017,67,0.0115677
2022,E85035,E09000018,5083,0.87759
2022,E85035,E09000024,2,0.000345304
2022,E85035,E09000026,1,0.000172652
2022,E85035,E09000027,510,0.0880525
2022,E85038,E06000038,1,0.000188182
2022,E85038,E06000040,1,0.000188182
2022,E85038,E06000046,1,0.000188182
2022,E85038,E06000060,4,0.000752729
2022,E85038,E07000040,1,0.000188182
2022,E85038,E07000103,1,0.000188182
2022,E85038,E07000207,3,0.000564546
2022,E85038,E07000212,2,0.000376364
2022,E85038,E07000213,4,0.000752729
2022,E85038,E07000225,1,0.000188182
2022,E85038,E07000228,1,0.000188182
2022,E85038,E09000001,1,0.000188182
2022,E85038,E09000002,1,0.000188182
2022,E85038,E09000003,2,0.000376364
2022,E85038,E09000005,11,0.00207
2022,E85038,E09000007,2,0.000376364
2022,E85038,E09000008,2,0.000376364
2022,E85038,E09000009,32,0.00602183
2022,E85038,E09000011,1,0.000188182
2022,E85038,E09000012,2,0.000376364
2022,E85038,E09000013,4901,0.922281
2022,E85038,E09000014,1,0.000188182
2022,E85038,E09000015,3,0.000564546
2022,E85038,E09000017,5,0.000940911
2022,E85038,E09000018,31,0.00583365
2022,E85038,E09000019,2,0.000376364
2022,E85038,E09000020,29,0.00545728
2022,E85038,E09000021,15,0.00282273
2022,E85038,E09000022,11,0.00207
2022,E85038,E09000023,3,0.000564546
2022,E85038,E09000024,25,0.00470455
2022,E85038,E09000027,16,0.00301091
2022,E85038,E09000028,2,0.000376364
2022,E85038,E09000029,9,0.00169364
2022,E85038,E09000030,1,0.000188182
2022,E85038,E09000031,1,0.000188182
2022,E85038,E09000032,163,0.0306737
2022,E85038,E09000033,22,0.00414001
2022,E85040,E06000035,1,0.000104341
2022,E85040,E06000038,1,0.000104341
2022,E85040,E07000068,2,0.000208681
2022,E85040,E07000089,1,0.000104341
2022,E85040,E07000213,1,0.000104341
2022,E85040,E09000006,1,0.000104341
2022,E85040,E09000009,2297,0.23967
2022,E85040,E09000013,491,0.0512312
2022,E85040,E09000018,6777,0.707116
2022,E85040,E09000021,1,0.000104341
2022,E85040,E09000024,2,0.000208681
2022,E85040,E09000027,7,0.000730384
2022,E85040,E09000032,2,0.000208681
2022,E85041,E06000039,1,0.000169607
2022,E85041,E06000060,3,0.00050882
2022,E85041,E07000213,2,0.000339213
2022,E85041,E09000003,1,0.000169607
2022,E85041,E09000005,9,0.00152646
2022,E85041,E09000009,5723,0.970658
2022,E85041,E09000013,3,0.00050882
2022,E85041,E09000015,4,0.000678426
2022,E85041,E09000017,39,0.00661465
2022,E85041,E09000018,108,0.0183175
2022,E85041,E09000022,1,0.000169607
2022,E85041,E09000029,1,0.000169607
2022,E85041,E09000033,1,0.000169607
2022,E85042,E09000005,1,0.000161551
2022,E85042,E09000007,1,0.000161551
2022,E85042,E09000009,306,0.0494346
2022,E85042,E09000013,5872,0.948627
2022,E85042,E09000018,4,0.000646204
2022,E85042,E09000020,4,0.000646204
2022,E85042,E09000032,2,0.000323102
2022,E85045,E06000039,1,0.000272702
2022,E85045,E07000207,6,0.00163621
2022,E85045,E07000212,5,0.00136351
2022,E85045,E07000213,116,0.0316335
2022,E85045,E09000009,2,0.000545405
2022,E85045,E09000018,1998,0.54486
2022,E85045,E09000021,7,0.00190892
2022,E85045,E09000027,1532,0.41778
2022,E85046,E09000005,6,0.0010211
2022,E85046,E09000009,5760,0.980259
2022,E85046,E09000015,7,0.00119129
2022,E85046,E09000017,100,0.0170184
2022,E85046,E09000018,1,0.000170184
2022,E85046,E09000027,1,0.000170184
2022,E85046,E09000032,1,0.000170184
2022,E85048,E06000032,1,0.000131234
2022,E85048,E06000038,1,0.000131234
2022,E85048,E06000039,2,0.000262467
2022,E85048,E06000058,1,0.000131234
2022,E85048,E06000061,4,0.000524934
2022,E85048,E07000098,1,0.000131234
2022,E85048,E07000107,1,0.000131234
2022,E85048,E07000207,1,0.000131234
2022,E85048,E07000213,3,0.000393701
2022,E85048,E09000002,1,0.000131234
2022,E85048,E09000003,8,0.00104987
2022,E85048,E09000005,88,0.0115486
2022,E85048,E09000007,7,0.000918635
2022,E85048,E09000008,3,0.000393701
2022,E85048,E09000009,565,0.074147
2022,E85048,E09000010,1,0.000131234
2022,E85048,E09000011,2,0.000262467
2022,E85048,E09000012,1,0.000131234
2022,E85048,E09000013,6662,0.874278
2022,E85048,E09000015,18,0.0023622
2022,E85048,E09000016,1,0.000131234
2022,E85048,E09000017,40,0.00524934
2022,E85048,E09000018,71,0.00931759
2022,E85048,E09000019,3,0.000393701
2022,E85048,E09000020,55,0.00721785
2022,E85048,E09000022,8,0.00104987
2022,E85048,E09000023,2,0.000262467
2022,E85048,E09000024,2,0.000262467
2022,E85048,E09000025,1,0.000131234
2022,E85048,E09000026,4,0.000524934
2022,E85048,E09000027,8,0.00104987
2022,E85048,E09000028,9,0.0011811
2022,E85048,E09000031,4,0.000524934
2022,E85048,E09000032,15,0.0019685
2022,E85048,E09000033,26,0.00341207
2022,E85049,E06000036,1,0.000122354
2022,E85049,E06000039,2,0.000244708
2022,E85049,E06000055,1,0.000122354
2022,E85049,E06000060,1,0.000122354
2022,E85049,E07000011,1,0.000122354
2022,E85049,E07000212,1,0.000122354
2022,E85049,E07000213,12,0.00146825
2022,E85049,E07000226,1,0.000122354
2022,E85049,E09000005,6,0.000734125
2022,E85049,E09000009,6820,0.834455
2022,E85049,E09000013,1,0.000122354
2022,E85049,E09000015,6,0.000734125
2022,E85049,E09000017,195,0.023859
2022,E85049,E09000018,1120,0.137037
2022,E85049,E09000023,3,0.000367062
2022,E85049,E09000024,1,0.000122354
2022,E85049,E09000031,1,0.000122354
2022,E85050,E06000031,1,0.00013031
2022,E85050,E09000005,24,0.00312744
2022,E85050,E09000009,7622,0.993224
2022,E85050,E09000015,6,0.000781861
2022,E85050,E09000017,18,0.00234558
2022,E85050,E09000018,1,0.00013031
2022,E85050,E09000033,2,0.00026062
2022,E85051,E09000009,5394,0.993736
2022,E85051,E09000017,8,0.00147384
2022,E85051,E09000018,24,0.00442152
2022,E85051,E09000025,1,0.00018423
2022,E85051,E09000033,1,0.00018423
2022,E85052,E06000036,1,0.000140726
2022,E85052,E06000039,6,0.000844357
2022,E85052,E06000040,1,0.000140726
2022,E85052,E06000060,2,0.000281452
2022,E85052,E07000212,1,0.000140726
2022,E85052,E07000213,17,0.00239234
2022,E85052,E07000214,1,0.000140726
2022,E85052,E09000009,23,0.0032367
2022,E85052,E09000012,1,0.000140726
2022,E85052,E09000017,1254,0.176471
2022,E85052,E09000018,5789,0.814664
2022,E85052,E09000025,1,0.000140726
2022,E85052,E09000027,9,0.00126654
2022,E85053,E09000003,1,0.000273898
2022,E85053,E09000005,3,0.000821693
2022,E85053,E09000009,2619,0.717338
2022,E85053,E09000013,2,0.000547795
2022,E85053,E09000015,701,0.192002
2022,E85053,E09000017,323,0.0884689
2022,E85053,E09000018,2,0.000547795
2022,E85054,E06000031,1,9.21914e-05
2022,E85054,E07000043,1,9.21914e-05
2022,E85054,E07000130,2,0.000184383
2022,E85054,E09000003,1,9.21914e-05
2022,E85054,E09000005,254,0.0234166
2022,E85054,E09000009,10576,0.975016
2022,E85054,E09000013,1,9.21914e-05
2022,E85054,E09000015,3,0.000276574
2022,E85054,E09000017,6,0.000553148
2022,E85054,E09000019,1,9.21914e-05
2022,E85054,E09000033,1,9.21914e-05
2022,E85055,E06000016,1,8.21085e-05
2022,E85055,E06000039,1,8.21085e-05
2022,E85055,E07000061,1,8.21085e-05
2022,E85055,E07000071,1,8.21085e-05
2022,E85055,E07000103,1,8.21085e-05
2022,E85055,E07000128,1,8.21085e-05
2022,E85055,E07000207,2,0.000164217
2022,E85055,E07000213,3,0.000246326
2022,E85055,E07000242,1,8.21085e-05
2022,E85055,E09000001,1,8.21085e-05
2022,E85055,E09000003,14,0.00114952
2022,E85055,E09000005,88,0.00722555
2022,E85055,E09000006,3,0.000246326
2022,E85055,E09000007,16,0.00131374
2022,E85055,E09000008,4,0.000328434
2022,E85055,E09000009,360,0.0295591
2022,E85055,E09000010,4,0.000328434
2022,E85055,E09000011,3,0.000246326
2022,E85055,E09000012,4,0.000328434
2022,E85055,E09000013,10938,0.898103
2022,E85055,E09000014,7,0.00057476
2022,E85055,E09000015,7,0.00057476
2022,E85055,E09000017,19,0.00156006
2022,E85055,E09000018,63,0.00517284
2022,E85055,E09000019,7,0.00057476
2022,E85055,E09000020,493,0.0404795
2022,E85055,E09000021,1,8.21085e-05
2022,E85055,E09000022,16,0.00131374
2022,E85055,E09000023,2,0.000164217
2022,E85055,E09000024,6,0.000492651
2022,E85055,E09000025,6,0.000492651
2022,E85055,E09000026,1,8.21085e-05
2022,E85055,E09000027,14,0.00114952
2022,E85055,E09000028,3,0.000246326
2022,E85055,E09000030,18,0.00147795
2022,E85055,E09000031,2,0.000164217
2022,E85055,E09000032,21,0.00172428
2022,E85055,E09000033,46,0.00377699
2022,E85056,E06000039,1,0.000127714
2022,E85056,E07000089,1,0.000127714
2022,E85056,E07000207,5,0.00063857
2022,E85056,E07000212,5,0.00063857
2022,E85056,E07000213,60,0.00766284
2022,E85056,E09000009,1,0.000127714
2022,E85056,E09000018,7732,0.987484
2022,E85056,E09000021,3,0.000383142
2022,E85056,E09000027,22,0.00280971
2022,E85057,E07000213,1,0.000103008
2022,E85057,E09000003,1,0.000103008
2022,E85057,E09000005,3,0.000309023
2022,E85057,E09000009,9670,0.996086
2022,E85057,E09000013,14,0.00144211
2022,E85057,E09000017,2,0.000206016
2022,E85057,E09000018,5,0.000515039
2022,E85057,E09000027,6,0.000618047
2022,E85057,E09000030,1,0.000103008
2022,E85057,E09000032,3,0.000309023
2022,E85057,E09000033,2,0.000206016
2022,E85058,E06000032,1,0.000130056
2022,E85058,E06000039,4,0.000520224
2022,E85058,E07000075,2,0.000260112
2022,E85058,E07000212,8,0.00104045
2022,E85058,E07000213,15,0.00195084
2022,E85058,E09000005,2,0.000260112
2022,E85058,E09000008,1,0.000130056
2022,E85058,E09000009,15,0.00195084
2022,E85058,E09000017,18,0.00234101
2022,E85058,E09000018,7501,0.975549
2022,E85058,E09000021,1,0.000130056
2022,E85058,E09000027,120,0.0156067
2022,E85058,E09000032,1,0.000130056
2022,E85059,E06000039,4,0.00045798
2022,E85059,E06000040,5,0.000572475
2022,E85059,E07000207,3,0.000343485
2022,E85059,E07000212,1,0.000114495
2022,E85059,E07000213,56,0.00641172
2022,E85059,E09000009,105,0.012022
2022,E85059,E09000013,1,0.000114495
2022,E85059,E09000017,72,0.00824365
2022,E85059,E09000018,8280,0.948019
2022,E85059,E09000025,1,0.000114495
2022,E85059,E09000027,206,0.023586
2022,E85060,E06000039,3,0.000478698
2022,E85060,E07000207,1,0.000159566
2022,E85060,E07000212,1,0.000159566
2022,E85060,E07000213,36,0.00574438
2022,E85060,E09000009,8,0.00127653
2022,E85060,E09000017,1,0.000159566
2022,E85060,E09000018,4539,0.72427
2022,E85060,E09000021,2,0.000319132
2022,E85060,E09000027,1676,0.267433
2022,E85061,E06000032,2,0.000391696
2022,E85061,E06000036,1,0.000195848
2022,E85061,E06000039,13,0.00254602
2022,E85061,E06000040,1,0.000195848
2022,E85061,E06000060,4,0.000783392
2022,E85061,E07000096,1,0.000195848
2022,E85061,E07000212,2,0.000391696
2022,E85061,E07000213,3,0.000587544
2022,E85061,E09000003,2,0.000391696
2022,E85061,E09000005,3,0.000587544
2022,E85061,E09000009,4074,0.797885
2022,E85061,E09000013,1,0.000195848
2022,E85061,E09000015,4,0.000783392
2022,E85061,E09000017,213,0.0417156
2022,E85061,E09000018,774,0.151586
2022,E85061,E09000027,5,0.00097924
2022,E85061,E09000030,1,0.000195848
2022,E85061,E09000031,1,0.000195848
2022,E85061,E09000033,1,0.000195848
2022,E85062,E06000002,1,7.22857e-05
2022,E85062,E06000036,1,7.22857e-05
2022,E85062,E06000037,1,7.22857e-05
2022,E85062,E06000039,6,0.000433714
2022,E85062,E06000062,1,7.22857e-05
2022,E85062,E07000072,1,7.22857e-05
2022,E85062,E07000084,1,7.22857e-05
2022,E85062,E07000096,1,7.22857e-05
2022,E85062,E07000207,2,0.000144571
2022,E85062,E07000213,16,0.00115657
2022,E85062,E09000003,1,7.22857e-05
2022,E85062,E09000005,1,7.22857e-05
2022,E85062,E09000007,1,7.22857e-05
2022,E85062,E09000008,3,0.000216857
2022,E85062,E09000009,21,0.001518
2022,E85062,E09000010,1,7.22857e-05
2022,E85062,E09000012,1,7.22857e-05
2022,E85062,E09000013,5,0.000361428
2022,E85062,E09000017,17,0.00122886
2022,E85062,E09000018,13591,0.982435
2022,E85062,E09000020,1,7.22857e-05
2022,E85062,E09000021,2,0.000144571
2022,E85062,E09000027,158,0.0114211
2022,E85064,E06000060,4,0.000812183
2022,E85064,E07000098,6,0.00121827
2022,E85064,E07000102,2,0.000406091
2022,E85064,E09000005,3,0.000609137
2022,E85064,E09000009,3712,0.753706
2022,E85064,E09000015,19,0.00385787
2022,E85064,E09000017,1172,0.23797
2022,E85064,E09000018,5,0.00101523
2022,E85064,E09000027,2,0.000406091
2022,E85066,E06000040,1,0.000279174
2022,E85066,E06000054,1,0.000279174
2022,E85066,E08000037,1,0.000279174
2022,E85066,E09000009,2690,0.750977
2022,E85066,E09000013,99,0.0276382
2022,E85066,E09000018,780,0.217755
2022,E85066,E09000020,3,0.000837521
2022,E85066,E09000027,5,0.00139587
2022,E85066,E09000033,2,0.000558347
2022,E85069,E09000009,4907,0.999389
2022,E85069,E09000015,2,0.000407332
2022,E85069,E09000027,1,0.000203666
2022,E85071,E06000036,3,0.00174317
2022,E85071,E06000060,1,0.000581058
2022,E85071,E07000207,6,0.00348635
2022,E85071,E07000208,5,0.00290529
2022,E85071,E07000209,2,0.00116212
2022,E85071,E07000212,7,0.0040674
2022,E85071,E07000213,62,0.0360256
2022,E85071,E07000214,1,0.000581058
2022,E85071,E09000009,2,0.00116212
2022,E85071,E09000013,1,0.000581058
2022,E85071,E09000017,5,0.00290529
2022,E85071,E09000018,1614,0.937827
2022,E85071,E09000027,12,0.00697269
2022,E85074,E06000034,1,0.000227118
2022,E85074,E06000058,1,0.000227118
2022,E85074,E07000102,1,0.000227118
2022,E85074,E09000002,1,0.000227118
2022,E85074,E09000003,3,0.000681354
2022,E85074,E09000005,12,0.00272541
2022,E85074,E09000006,1,0.000227118
2022,E85074,E09000007,1,0.000227118
2022,E85074,E09000008,2,0.000454236
2022,E85074,E09000009,63,0.0143084
2022,E85074,E09000011,1,0.000227118
2022,E85074,E09000012,1,0.000227118
2022,E85074,E09000013,4089,0.928685
2022,E85074,E09000014,1,0.000227118
2022,E85074,E09000017,2,0.000454236
2022,E85074,E09000018,47,0.0106745
2022,E85074,E09000019,4,0.000908471
2022,E85074,E09000020,92,0.0208948
2022,E85074,E09000021,4,0.000908471
2022,E85074,E09000022,5,0.00113559
2022,E85074,E09000024,2,0.000454236
2022,E85074,E09000025,3,0.000681354
2022,E85074,E09000026,1,0.000227118
2022,E85074,E09000027,19,0.00431524
2022,E85074,E09000028,4,0.000908471
2022,E85074,E09000030,3,0.000681354
2022,E85074,E09000031,2,0.000454236
2022,E85074,E09000032,13,0.00295253
2022,E85074,E09000033,24,0.00545083
2022,E85075,E06000060,1,0.000234742
2022,E85075,E09000007,1,0.000234742
2022,E85075,E09000009,3499,0.821362
2022,E85075,E09000013,196,0.0460094
2022,E85075,E09000017,2,0.000469484
2022,E85075,E09000018,558,0.130986
2022,E85075,E09000027,3,0.000704225
2022,E85077,E06000039,6,0.00161204
2022,E85077,E07000208,1,0.000268673
2022,E85077,E07000211,1,0.000268673
2022,E85077,E07000213,1,0.000268673
2022,E85077,E09000002,1,0.000268673
2022,E85077,E09000003,9,0.00241805
2022,E85077,E09000005,85,0.0228372
2022,E85077,E09000006,1,0.000268673
2022,E85077,E09000007,1,0.000268673
2022,E85077,E09000008,2,0.000537346
2022,E85077,E09000009,399,0.1072
2022,E85077,E09000010,1,0.000268673
2022,E85077,E09000011,8,0.00214938
2022,E85077,E09000013,2972,0.798495
2022,E85077,E09000014,2,0.000537346
2022,E85077,E09000015,17,0.00456744
2022,E85077,E09000016,3,0.000806018
2022,E85077,E09000017,48,0.0128963
2022,E85077,E09000018,74,0.0198818
2022,E85077,E09000019,5,0.00134336
2022,E85077,E09000020,52,0.013971
2022,E85077,E09000022,6,0.00161204
2022,E85077,E09000024,1,0.000268673
2022,E85077,E09000025,1,0.000268673
2022,E85077,E09000027,1,0.000268673
2022,E85077,E09000028,1,0.000268673
2022,E85077,E09000030,2,0.000537346
2022,E85077,E09000031,2,0.000537346
2022,E85077,E09000032,7,0.00188071
2022,E85077,E09000033,12,0.00322407
2022,E85083,E06000039,19,0.00295858
2022,E85083,E06000060,12,0.00186858
2022,E85083,E07000098,2,0.000311429
2022,E85083,E07000102,2,0.000311429
2022,E85083,E07000103,6,0.000934288
2022,E85083,E07000106,1,0.000155715
2022,E85083,E08000014,1,0.000155715
2022,E85083,E09000003,1,0.000155715
2022,E85083,E09000005,8,0.00124572
2022,E85083,E09000009,4906,0.763936
2022,E85083,E09000013,1,0.000155715
2022,E85083,E09000015,33,0.00513859
2022,E85083,E09000017,1313,0.204453
2022,E85083,E09000018,113,0.0175958
2022,E85083,E09000023,3,0.000467144
2022,E85083,E09000024,1,0.000155715
2022,E85088,E06000039,2,0.000365631
2022,E85088,E06000049,1,0.000182815
2022,E85088,E06000060,7,0.00127971
2022,E85088,E07000098,1,0.000182815
2022,E85088,E07000207,1,0.000182815
2022,E85088,E07000213,1,0.000182815
2022,E85088,E08000035,1,0.000182815
2022,E85088,E09000003,24,0.00438757
2022,E85088,E09000005,28,0.00511883
2022,E85088,E09000007,1,0.000182815
2022,E85088,E09000008,1,0.000182815
2022,E85088,E09000009,5241,0.958135
2022,E85088,E09000010,1,0.000182815
2022,E85088,E09000013,13,0.0023766
2022,E85088,E09000015,19,0.00347349
2022,E85088,E09000017,56,0.0102377
2022,E85088,E09000018,48,0.00877514
2022,E85088,E09000019,1,0.000182815
2022,E85088,E09000020,6,0.00109689
2022,E85088,E09000022,1,0.000182815
2022,E85088,E09000024,2,0.000365631
2022,E85088,E09000027,12,0.00219378
2022,E85088,E09000033,2,0.000365631
2022,E85090,E06000039,15,0.00316122
2022,E85090,E06000060,13,0.00273973
2022,E85090,E07000212,1,0.000210748
2022,E85090,E07000213,4,0.000842993
2022,E85090,E08000030,1,0.000210748
2022,E85090,E09000003,5,0.00105374
2022,E85090,E09000005,3,0.000632244
2022,E85090,E09000009,3169,0.667861
2022,E85090,E09000015,4,0.000842993
2022,E85090,E09000017,333,0.0701791
2022,E85090,E09000018,1190,0.25079
2022,E85090,E09000027,4,0.000842993
2022,E85090,E09000028,1,0.000210748
2022,E85090,E09000033,2,0.000421496
2022,E85091,E06000060,1,0.000723589
2022,E85091,E09000002,1,0.000723589
2022,E85091,E09000003,1,0.000723589
2022,E85091,E09000005,140,0.101302
2022,E85091,E09000009,1207,0.873372
2022,E85091,E09000013,2,0.00144718
2022,E85091,E09000015,5,0.00361795
2022,E85091,E09000017,16,0.0115774
2022,E85091,E09000018,4,0.00289436
2022,E85091,E09000020,1,0.000723589
2022,E85091,E09000021,1,0.000723589
2022,E85091,E09000024,1,0.000723589
2022,E85091,E09000032,1,0.000723589
2022,E85091,E09000033,1,0.000723589
2022,E85096,E06000020,2,0.000325415
2022,E85096,E07000213,1,0.000162707
2022,E85096,E09000005,1,0.000162707
2022,E85096,E09000009,1368,0.222584
2022,E85096,E09000013,2,0.000325415
2022,E85096,E09000017,74,0.0120404
2022,E85096,E09000018,4667,0.759356
2022,E85096,E09000027,31,0.00504393
2022,E85098,E06000032,2,0.000358487
